"IDFACTURA";"IDVCTO";"FECHA";"IMPORTE"
10393;6610;10/3/2004 0:00:00;120.00 €
10394;6611;29/2/2004 0:00:00;899.00 €
10395;6612;15/4/2004 0:00:00;0.00 €
10396;6613;29/2/2004 0:00:00;452.00 €
10397;6614;29/4/2004 0:00:00;903.00 €
10398;6615;6/4/2004 0:00:00;1128.00 €
10399;6616;6/5/2004 0:00:00;726.00 €
10400;6617;6/5/2004 0:00:00;1166.43 €
10401;6618;13/3/2004 0:00:00;4183.00 €
10402;6619;12/5/2004 0:00:00;4229.00 €
10403;6620;12/5/2004 0:00:00;2644.00 €
10404;6621;13/3/2004 0:00:00;4183.00 €
10406;6622;20/4/2004 0:00:00;374.00 €
10407;6623;24/5/2004 0:00:00;540.00 €
10408;6624;25/5/2004 0:00:00;702.00 €
10409;6625;25/3/2004 0:00:00;1000.00 €
10410;6626;24/5/2004 0:00:00;103.00 €
10424;6627;6/6/2004 0:00:00;249.62 €
10425;6628;24/9/2004 0:00:00;139.08 €
10426;6629;6/6/2004 0:00:00;2997.88 €
10426;6630;6/7/2004 0:00:00;2997.88 €
10426;6631;5/8/2004 0:00:00;3088.73 €
10427;6632;20/6/2004 0:00:00;446.17 €
10428;6633;10/6/2004 0:00:00;1340.57 €
10429;6634;25/6/2004 0:00:00;54.31 €
10430;6635;7/6/2004 0:00:00;72.73 €
10431;6636;10/6/2004 0:00:00;1293.81 €
10432;6645;20/6/2004 0:00:00;406.43 €
10433;6637;8/6/2004 0:00:00;70.20 €
10434;6638;8/6/2004 0:00:00;820.18 €
10436;6639;15/6/2004 0:00:00;55.44 €
10437;6640;9/6/2004 0:00:00;310.25 €
10438;6641;10/6/2004 0:00:00;1148.40 €
10439;6642;9/6/2004 0:00:00;22053.23 €
10440;6643;10/6/2004 0:00:00;118.74 €
10441;6644;11/5/2004 0:00:00;115.36 €
10442;6646;10/6/2004 0:00:00;1942.08 €
10442;6647;10/7/2004 0:00:00;743.42 €
10442;6648;9/8/2004 0:00:00;765.95 €
10446;6649;27/5/2004 0:00:00;986.92 €
10448;6650;12/5/2004 0:00:00;752.11 €
10449;6652;15/5/2004 0:00:00;-43.24 €
10450;6651;20/6/2004 0:00:00;949.68 €
10451;6653;13/6/2004 0:00:00;1774.80 €
10452;6654;25/6/2004 0:00:00;621.98 €
10453;6655;5/7/2004 0:00:00;608.71 €
10454;6656;14/4/2004 0:00:00;67.43 €
10455;6657;25/6/2004 0:00:00;496.97 €
10456;6658;15/3/2004 0:00:00;444.85 €
10457;6659;13/6/2004 0:00:00;169.09 €
10458;6660;13/6/2004 0:00:00;594.76 €
10459;6661;13/6/2004 0:00:00;-420.60 €
10460;6662;15/3/2004 0:00:00;946.56 €
10461;6663;13/6/2004 0:00:00;133.09 €
10465;6664;20/6/2004 0:00:00;1669.17 €
10467;6665;25/6/2004 0:00:00;1629.77 €
10468;6666;18/6/2004 0:00:00;371.08 €
10469;6667;26/5/2004 0:00:00;1057.15 €
10470;6668;18/4/2004 0:00:00;287.95 €
10471;6669;25/6/2004 0:00:00;1223.13 €
10472;6670;18/6/2004 0:00:00;165.22 €
10473;6671;30/5/2004 0:00:00;289.39 €
10474;6672;20/6/2004 0:00:00;428.97 €
10477;6675;18/4/2004 0:00:00;70.06 €
10478;6673;18/4/2004 0:00:00;70.67 €
10480;6674;20/5/2004 0:00:00;2742.43 €
10486;6676;26/4/2004 0:00:00;98.84 €
10487;6677;15/6/2004 0:00:00;1377.85 €
10488;6678;26/4/2004 0:00:00;2393.58 €
10489;6679;26/4/2004 0:00:00;1051.52 €
10490;6680;10/7/2004 0:00:00;200.68 €
10491;6681;10/7/2004 0:00:00;1719.12 €
10492;6682;26/5/2004 0:00:00;1926.98 €
10493;6683;26/5/2004 0:00:00;1127.03 €
10494;6684;26/5/2004 0:00:00;1200.37 €
10495;6685;26/5/2004 0:00:00;1120.79 €
10496;6686;26/5/2004 0:00:00;1962.58 €
10497;6687;26/6/2004 0:00:00;1856.00 €
10498;6688;26/5/2004 0:00:00;818.38 €
10498;6689;26/6/2004 0:00:00;818.38 €
10499;6690;26/6/2004 0:00:00;998.95 €
10500;6691;5/6/2004 0:00:00;370.56 €
10501;6692;20/7/2004 0:00:00;424.70 €
10502;6693;10/6/2004 0:00:00;481.39 €
10503;6694;26/4/2004 0:00:00;23.93 €
10504;6695;10/7/2004 0:00:00;1604.84 €
10505;6696;26/6/2004 0:00:00;9.51 €
10506;6697;26/3/2004 0:00:00;3896.51 €
10507;6698;26/5/2004 0:00:00;155.97 €
10508;6699;10/6/2004 0:00:00;626.17 €
10511;6700;25/6/2004 0:00:00;21.30 €
10512;6701;14/6/2004 0:00:00;444.55 €
10513;6702;14/6/2004 0:00:00;189.24 €
10514;6703;15/6/2004 0:00:00;412.79 €
10515;6704;15/6/2004 0:00:00;532.65 €
10516;6705;16/6/2004 0:00:00;86.68 €
10517;6706;16/6/2004 0:00:00;112.51 €
10517;6707;16/7/2004 0:00:00;112.51 €
10517;6708;15/8/2004 0:00:00;115.92 €
10518;6709;16/6/2004 0:00:00;129.70 €
10519;6710;25/6/2004 0:00:00;2096.89 €
10520;6711;16/6/2004 0:00:00;298.48 €
10521;6712;16/6/2004 0:00:00;2645.47 €
10522;6713;16/6/2004 0:00:00;186.42 €
10523;6715;27/6/2004 0:00:00;51.48 €
10524;6714;25/6/2004 0:00:00;428.55 €
10525;6716;20/6/2004 0:00:00;1053.59 €
10526;6717;27/6/2004 0:00:00;953.16 €
10527;6718;30/6/2004 0:00:00;2440.78 €
10528;6719;10/6/2004 0:00:00;46.19 €
10529;6720;27/6/2004 0:00:00;285.48 €
10530;6721;20/7/2004 0:00:00;167.97 €
10531;6722;21/6/2004 0:00:00;707.08 €
10532;6723;10/4/2004 0:00:00;-747.94 €
10536;6724;21/5/2004 0:00:00;382.15 €
10538;6725;15/7/2004 0:00:00;754.40 €
10540;6726;26/6/2004 0:00:00;464.79 €
10541;6727;26/4/2004 0:00:00;55.80 €
10542;6728;10/6/2004 0:00:00;394.69 €
10543;6729;10/6/2004 0:00:00;703.62 €
10544;6730;26/5/2004 0:00:00;260.94 €
10546;6735;26/6/2004 0:00:00;78.08 €
10547;6731;26/6/2004 0:00:00;192.58 €
10549;6732;26/5/2004 0:00:00;387.67 €
10550;6733;10/6/2004 0:00:00;436.51 €
10551;6734;26/6/2004 0:00:00;1171.60 €
10553;6736;26/6/2004 0:00:00;10.37 €
10554;6737;26/3/2004 0:00:00;2749.30 €
10554;6738;26/3/2004 0:00:00;2749.30 €
10554;6739;26/3/2004 0:00:00;2749.30 €
10555;6740;30/5/2004 0:00:00;-125.49 €
10556;6741;24/6/2004 0:00:00;489.15 €
10557;6742;25/3/2004 0:00:00;2222.13 €
10558;6743;22/6/2004 0:00:00;723.67 €
10559;6744;20/7/2004 0:00:00;807.75 €
10560;6745;22/6/2004 0:00:00;85.47 €
10561;6746;30/6/2004 0:00:00;45.26 €
10562;6747;5/7/2004 0:00:00;778.07 €
10563;6748;10/7/2004 0:00:00;327.90 €
10564;6749;22/6/2004 0:00:00;903.28 €
10565;6750;23/6/2004 0:00:00;47.30 €
10566;6751;25/6/2004 0:00:00;1913.78 €
10567;6752;10/7/2004 0:00:00;649.77 €
10568;6753;10/7/2004 0:00:00;261.12 €
10569;6754;24/6/2004 0:00:00;146.81 €
10570;6755;5/7/2004 0:00:00;382.00 €
10571;6756;10/7/2004 0:00:00;159.06 €
10572;6757;27/6/2004 0:00:00;388.51 €
10573;6758;28/6/2004 0:00:00;5.75 €
10574;6759;25/7/2004 0:00:00;165.59 €
10575;6760;10/7/2004 0:00:00;1954.96 €
10576;6761;29/6/2004 0:00:00;176.16 €
10577;6762;5/7/2004 0:00:00;1240.89 €
10578;6764;10/7/2004 0:00:00;66.57 €
10579;6765;10/7/2004 0:00:00;318.80 €
10580;6763;15/7/2004 0:00:00;1669.48 €
10581;6766;2/6/3004 0:00:00;286.46 €
10582;6767;30/4/2004 0:00:00;244.12 €
10583;6768;5/5/2004 0:00:00;2421.13 €
10585;6769;31/5/2004 0:00:00;414.19 €
10586;6770;25/7/2004 0:00:00;599.40 €
10587;6771;27/6/2004 0:00:00;4032.44 €
10588;6772;10/6/2004 0:00:00;1214.68 €
10589;6773;11/4/2004 0:00:00;920.34 €
10591;6774;30/6/2004 0:00:00;122.68 €
10592;6775;15/7/2004 0:00:00;2131.55 €
10594;6776;30/6/2004 0:00:00;924.49 €
10595;6777;20/7/2004 0:00:00;1080.10 €
10596;6778;20/7/2004 0:00:00;1035.88 €
10597;6779;20/7/2004 0:00:00;572.04 €
10598;6780;10/6/2004 0:00:00;420.41 €
10599;6781;20/7/2004 0:00:00;3590.85 €
10600;6782;30/5/2004 0:00:00;170.28 €
10601;6783;30/4/2004 0:00:00;4230.24 €
10602;6812;30/4/2004 0:00:00;79.63 €
10603;6784;30/6/2004 0:00:00;1097.56 €
10604;6785;15/6/2004 0:00:00;1359.47 €
10605;6786;30/5/2004 0:00:00;1067.20 €
10606;6787;30/4/2004 0:00:00;121.49 €
10608;6788;30/5/2004 0:00:00;671.70 €
10610;6789;2/5/2004 0:00:00;873.20 €
10611;6790;2/6/2004 0:00:00;1131.12 €
10614;6791;2/5/2004 0:00:00;472.48 €
10615;6792;10/6/2004 0:00:00;1301.71 €
10616;6793;2/6/2004 0:00:00;1220.56 €
10617;6794;2/6/2004 0:00:00;237.10 €
10618;6795;2/6/2004 0:00:00;185.02 €
10619;6796;5/7/2004 0:00:00;658.88 €
10620;6797;27/6/2004 0:00:00;473.28 €
10621;6798;27/6/2004 0:00:00;1310.99 €
10622;6799;28/6/2004 0:00:00;878.36 €
10624;6800;15/4/2004 0:00:00;135.41 €
10625;6801;15/4/2004 0:00:00;135.41 €
10626;6802;15/4/2004 0:00:00;389.65 €
10627;6803;10/5/2004 0:00:00;93.89 €
10628;6804;24/4/2004 0:00:00;288.48 €
10629;6805;31/5/2004 0:00:00;1128.22 €
10638;6806;11/6/2004 0:00:00;1052.35 €
10639;6807;10/6/2004 0:00:00;223.18 €
10640;6808;25/6/2004 0:00:00;279.10 €
10641;6809;11/4/2004 0:00:00;4507.18 €
10642;6810;16/6/2004 0:00:00;104.54 €
10643;6811;24/4/2004 0:00:00;67.79 €
10644;6813;30/5/2004 0:00:00;868.64 €
10645;6814;10/7/2004 0:00:00;120.54 €
10646;6815;10/7/2004 0:00:00;152.52 €
10647;6816;28/6/2004 0:00:00;139.75 €
10648;6817;28/6/2004 0:00:00;58.71 €
10649;6818;20/7/2004 0:00:00;371.27 €
10650;6819;10/7/2004 0:00:00;-241.60 €
10651;6820;10/7/2004 0:00:00;327.24 €
10652;6821;30/3/2004 0:00:00;518.46 €
10654;6822;28/6/2004 0:00:00;134.48 €
10655;6823;15/7/2004 0:00:00;256.59 €
10656;6824;28/6/2004 0:00:00;39.44 €
10658;6825;29/4/2004 0:00:00;514.61 €
10659;6826;28/6/2004 0:00:00;118.00 €
10660;6827;30/3/2004 0:00:00;-988.02 €
10661;6828;25/8/2004 0:00:00;3478.17 €
10662;6863;5/7/2004 0:00:00;2006.35 €
10663;6829;20/7/2004 0:00:00;340.04 €
10665;6830;20/7/2004 0:00:00;1076.69 €
10666;6831;7/7/2004 0:00:00;185.83 €
10667;6832;25/7/2004 0:00:00;1731.86 €
10668;6833;25/7/2004 0:00:00;570.81 €
10669;6834;15/6/2004 0:00:00;1881.22 €
10670;6835;20/7/2004 0:00:00;186.67 €
10671;6836;30/7/2004 0:00:00;1082.09 €
10673;6837;7/6/2004 0:00:00;563.88 €
10674;6838;10/7/2004 0:00:00;994.49 €
10675;6839;25/7/2004 0:00:00;11.21 €
10676;6840;30/6/2004 0:00:00;846.45 €
10677;6841;15/6/2004 0:00:00;2094.17 €
10678;6842;7/6/2004 0:00:00;1106.36 €
10679;6843;10/7/2004 0:00:00;3043.30 €
10681;6844;7/7/2004 0:00:00;1602.52 €
10682;6845;25/7/2004 0:00:00;1595.32 €
10683;6846;7/6/2004 0:00:00;113.56 €
10684;6847;7/6/2004 0:00:00;104.26 €
10685;6848;7/6/2004 0:00:00;96.05 €
10687;6849;2/7/2004 0:00:00;3.41 €
10688;6850;7/5/2004 0:00:00;85.03 €
10690;6851;15/6/2004 0:00:00;1940.84 €
10691;6852;25/7/2004 0:00:00;1002.61 €
10692;6853;7/7/2004 0:00:00;998.95 €
10695;6854;7/7/2004 0:00:00;2030.00 €
10696;6855;7/6/2004 0:00:00;986.43 €
10697;6856;10/6/2004 0:00:00;846.36 €
10698;6857;7/5/2004 0:00:00;9.51 €
10701;6858;;0.00 €
10702;6859;31/5/2004 0:00:00;1503.36 €
10703;6860;30/6/2004 0:00:00;692.72 €
10704;6861;1/7/2004 0:00:00;1581.03 €
10705;6862;1/7/2004 0:00:00;611.32 €
10707;6864;25/5/2004 0:00:00;165.58 €
10708;6865;25/5/2004 0:00:00;253.22 €
10709;6866;25/5/2004 0:00:00;1429.32 €
10710;6867;25/5/2004 0:00:00;149.63 €
10711;6868;25/5/2004 0:00:00;940.84 €
10712;6869;25/6/2004 0:00:00;874.51 €
10713;6870;25/5/2004 0:00:00;446.01 €
10714;6871;25/6/2004 0:00:00;9084.85 €
10715;6872;15/6/2004 0:00:00;4781.15 €
10716;6873;16/7/2004 0:00:00;170.75 €
10717;6874;16/5/2004 0:00:00;1185.79 €
10719;6875;20/6/2004 0:00:00;4331.16 €
10721;6876;16/6/2004 0:00:00;807.66 €
10722;6877;16/7/2004 0:00:00;1153.04 €
10723;6878;16/7/2004 0:00:00;3.48 €
10724;6879;16/6/2004 0:00:00;1195.73 €
10725;6880;20/7/2004 0:00:00;5599.78 €
10726;6881;20/7/2004 0:00:00;322.13 €
10727;6882;25/7/2004 0:00:00;1009.71 €
10728;6883;30/7/2004 0:00:00;198.71 €
10729;6884;16/6/2004 0:00:00;1061.40 €
10730;6885;25/6/2004 0:00:00;2076.94 €
10730;6886;25/7/2004 0:00:00;2076.93 €
10732;6887;6/6/2004 0:00:00;836.36 €
10734;6888;16/6/2004 0:00:00;678.89 €
10735;6912;16/6/2004 0:00:00;149.28 €
10736;6889;16/7/2004 0:00:00;1820.40 €
10738;6890;25/6/2004 0:00:00;1007.59 €
10739;6891;16/6/2004 0:00:00;557.38 €
10742;6892;10/7/2004 0:00:00;216.33 €
10743;6893;1/7/2004 0:00:00;359.10 €
10744;6894;27/7/2004 0:00:00;53.94 €
10745;6895;30/7/2004 0:00:00;697.61 €
10746;6896;30/7/2004 0:00:00;455.00 €
10747;6897;20/7/2004 0:00:00;1267.61 €
10748;6898;20/7/2004 0:00:00;580.00 €
10749;6899;15/7/2004 0:00:00;281.46 €
10750;6900;11/7/2004 0:00:00;63.77 €
10751;6901;30/7/2004 0:00:00;180.62 €
10752;6902;25/7/2004 0:00:00;437.99 €
10753;6903;10/8/2004 0:00:00;436.97 €
10754;6904;25/7/2004 0:00:00;1019.09 €
10755;6911;13/6/2004 0:00:00;100.46 €
10756;6905;20/7/2004 0:00:00;2487.06 €
10757;6906;10/8/2004 0:00:00;1972.00 €
10758;6907;25/7/2004 0:00:00;90.42 €
10759;6908;30/7/2004 0:00:00;1103.22 €
10760;6909;25/7/2004 0:00:00;46.50 €
10761;6910;20/7/2004 0:00:00;34.80 €
10765;6913;15/6/2004 0:00:00;169.09 €
10766;6914;14/7/2004 0:00:00;141.51 €
10767;6915;20/7/2004 0:00:00;356.31 €
10768;6916;25/7/2004 0:00:00;134.48 €
10769;6917;15/6/2004 0:00:00;106.59 €
10770;6918;25/7/2004 0:00:00;69.14 €
10771;6919;15/4/2004 0:00:00;545.18 €
10772;6920;14/7/2004 0:00:00;-92.34 €
10774;6921;14/7/2004 0:00:00;396.93 €
10775;6922;15/5/2004 0:00:00;76.51 €
10776;6946;14/7/2004 0:00:00;96.26 €
10778;6923;5/8/2004 0:00:00;1578.11 €
10779;6924;25/7/2004 0:00:00;3508.94 €
10780;6925;18/6/2004 0:00:00;925.34 €
10781;6926;25/6/2004 0:00:00;354.96 €
10782;6927;18/6/2004 0:00:00;893.87 €
10783;6928;18/6/2004 0:00:00;685.08 €
10784;6929;20/6/2004 0:00:00;490.19 €
10785;6930;25/6/2004 0:00:00;59.29 €
10787;6931;23/5/2004 0:00:00;528.57 €
10788;6932;25/7/2004 0:00:00;2193.91 €
10789;6933;5/8/2004 0:00:00;1095.78 €
10790;6934;6/8/2004 0:00:00;1391.19 €
10791;6935;5/8/2004 0:00:00;145.55 €
10793;6936;23/5/2004 0:00:00;1346.27 €
10793;6937;23/6/2004 0:00:00;1346.27 €
10793;6938;23/7/2004 0:00:00;1346.27 €
10794;6939;25/7/2004 0:00:00;166.00 €
10796;6940;30/6/2004 0:00:00;1002.98 €
10797;6941;23/7/2004 0:00:00;1168.42 €
10798;6942;23/6/2004 0:00:00;2391.46 €
10799;6943;23/5/2004 0:00:00;60.35 €
10800;6944;5/8/2004 0:00:00;152.42 €
10801;6945;20/8/2004 0:00:00;1308.27 €
10802;6947;23/5/2004 0:00:00;531.76 €
10803;6948;23/7/2004 0:00:00;1109.20 €
10804;6949;23/7/2004 0:00:00;1822.77 €
10808;6950;19/7/2004 0:00:00;784.46 €
10810;6951;10/8/2004 0:00:00;198.48 €
10811;6952;15/7/2004 0:00:00;1436.43 €
10812;6953;10/8/2004 0:00:00;582.39 €
10813;6954;30/7/2004 0:00:00;1408.05 €
10814;6955;25/8/2004 0:00:00;667.07 €
10815;6956;30/5/2004 0:00:00;978.83 €
10816;6957;27/7/2004 0:00:00;2701.22 €
10817;6958;30/6/2004 0:00:00;129.92 €
10819;6959;30/7/2004 0:00:00;9.51 €
10821;6960;30/6/2004 0:00:00;513.37 €
10822;6961;30/7/2004 0:00:00;1220.81 €
10823;6962;15/8/2004 0:00:00;1950.42 €
10824;6963;5/8/2004 0:00:00;273.25 €
10826;6964;10/8/2004 0:00:00;1988.73 €
10827;6965;30/7/2004 0:00:00;998.95 €
10828;6966;20/8/2004 0:00:00;1497.77 €
10829;6976;30/5/2004 0:00:00;76.11 €
10830;6967;5/8/2004 0:00:00;517.82 €
10831;6968;30/5/2004 0:00:00;1120.32 €
10832;6969;30/5/2004 0:00:00;198.31 €
10833;6970;15/7/2004 0:00:00;112.06 €
10835;6971;30/7/2004 0:00:00;115.78 €
10836;6972;10/8/2004 0:00:00;402.08 €
10837;6973;30/6/2004 0:00:00;657.02 €
10838;6974;15/7/2004 0:00:00;1178.61 €
10839;6975;6/8/2004 0:00:00;1553.47 €
10841;6977;15/6/2004 0:00:00;1774.67 €
10842;6978;20/4/2004 0:00:00;513.20 €
10851;6979;22/7/2004 0:00:00;783.00 €
10852;6989;30/5/2004 0:00:00;24.79 €
10854;6980;30/7/2004 0:00:00;257.74 €
10855;6981;27/7/2004 0:00:00;705.72 €
10856;6982;30/6/2004 0:00:00;418.64 €
10857;6983;30/7/2004 0:00:00;904.80 €
10858;6984;30/7/2004 0:00:00;3030.30 €
10860;6985;30/6/2004 0:00:00;1015.58 €
10861;6988;25/8/2004 0:00:00;108.58 €
10862;6986;30/6/2004 0:00:00;701.72 €
10864;6987;30/7/2004 0:00:00;658.69 €
10866;6990;22/5/2004 0:00:00;114.58 €
10867;6991;5/9/2004 0:00:00;432.52 €
10868;6992;15/7/2004 0:00:00;808.47 €
10869;6993;25/8/2004 0:00:00;710.55 €
10870;6994;15/7/2004 0:00:00;650.30 €
10871;6995;30/8/2004 0:00:00;595.54 €
10872;6996;20/7/2004 0:00:00;1194.10 €
10873;6997;7/8/2004 0:00:00;8.90 €
10874;6998;7/7/2004 0:00:00;468.00 €
10875;6999;7/8/2004 0:00:00;1632.00 €
10876;7000;10/7/2004 0:00:00;626.17 €
10877;7001;25/8/2004 0:00:00;993.62 €
10878;7002;7/6/2004 0:00:00;597.49 €
10879;7003;7/7/2004 0:00:00;675.82 €
10880;7004;7/6/2004 0:00:00;150.90 €
10881;7005;15/8/2004 0:00:00;596.36 €
10882;7006;15/7/2004 0:00:00;301.83 €
10883;7007;7/8/2004 0:00:00;1910.40 €
10884;7008;20/7/2004 0:00:00;368.18 €
10885;7009;7/8/2004 0:00:00;1051.52 €
10886;7010;11/7/2004 0:00:00;1933.95 €
10887;7011;7/8/2004 0:00:00;152.42 €
10888;7012;30/7/2004 0:00:00;1297.00 €
10889;7013;10/8/2004 0:00:00;477.02 €
10892;7014;10/8/2004 0:00:00;478.38 €
10893;7015;20/6/2004 0:00:00;1487.12 €
10894;7016;20/7/2004 0:00:00;330.63 €
10895;7017;10/8/2004 0:00:00;131.56 €
10896;7018;25/7/2004 0:00:00;286.69 €
10897;7019;10/8/2004 0:00:00;153.99 €
10898;7020;25/7/2004 0:00:00;1160.40 €
10899;7021;20/8/2004 0:00:00;1273.74 €
10900;7022;5/8/2004 0:00:00;68.35 €
10901;7023;10/8/2004 0:00:00;2932.41 €
10902;7024;20/8/2004 0:00:00;3118.66 €
10903;7025;25/7/2004 0:00:00;991.07 €
10904;7026;25/7/2004 0:00:00;558.91 €
10905;7027;10/8/2004 0:00:00;61.69 €
10906;7028;25/7/2004 0:00:00;118.47 €
10907;7029;25/7/2004 0:00:00;82.95 €
10908;7030;25/7/2004 0:00:00;62.79 €
10909;7031;28/5/2004 0:00:00;157.93 €
10909;7032;26/6/2004 0:00:00;157.93 €
10909;7033;27/7/2004 0:00:00;162.72 €
10910;7034;10/8/2004 0:00:00;65.54 €
10911;7035;10/8/2004 0:00:00;88.61 €
10912;7036;15/8/2004 0:00:00;53.82 €
10913;7037;10/8/2004 0:00:00;86.68 €
10914;7038;28/7/2004 0:00:00;7304.19 €
10914;7039;27/8/2004 0:00:00;7304.19 €
10914;7040;26/9/2004 0:00:00;7525.52 €
10915;7041;28/7/2004 0:00:00;5769.79 €
10916;7042;20/8/2004 0:00:00;169.00 €
10917;7043;10/8/2004 0:00:00;467.50 €
10918;7044;20/8/2004 0:00:00;447.76 €
10919;7045;28/7/2004 0:00:00;1288.18 €
10920;7046;15/8/2004 0:00:00;2384.47 €
10921;7047;30/7/2004 0:00:00;581.73 €
10922;7048;27/8/2004 0:00:00;633.96 €
10923;7049;10/8/2004 0:00:00;441.06 €
10926;7050;7/6/2004 0:00:00;4680.43 €
10927;7051;7/6/2004 0:00:00;80.84 €
10928;7052;7/7/2004 0:00:00;888.49 €
10929;7053;10/7/2004 0:00:00;60.90 €
10930;7054;7/7/2004 0:00:00;120.16 €
10931;7080;7/6/2004 0:00:00;61.82 €
10933;7152;5/9/2004 0:00:00;4790.00 €
10934;7081;7/7/2004 0:00:00;150.14 €
10935;7055;7/8/2004 0:00:00;1611.26 €
10936;7056;7/8/2004 0:00:00;45.56 €
10938;7057;15/7/2004 0:00:00;1127.23 €
10941;7058;30/8/2004 0:00:00;748.15 €
10942;7059;27/8/2004 0:00:00;33.95 €
10943;7060;2/8/2004 0:00:00;1052.83 €
10944;7061;27/8/2004 0:00:00;11.02 €
10945;7062;10/8/2004 0:00:00;206.86 €
10946;7063;5/8/2004 0:00:00;414.64 €
10946;7064;4/9/2004 0:00:00;414.64 €
10946;7065;4/10/2004 0:00:00;427.20 €
10947;7079;10/8/2004 0:00:00;95.58 €
10948;7066;30/8/2004 0:00:00;16.36 €
10949;7067;10/8/2004 0:00:00;25.93 €
10950;7068;30/8/2004 0:00:00;20.76 €
10951;7069;2/8/2004 0:00:00;199.84 €
10952;7070;2/8/2004 0:00:00;3203.16 €
10952;7071;1/9/2004 0:00:00;3203.16 €
10953;7072;10/8/2004 0:00:00;513.69 €
10954;7073;10/8/2004 0:00:00;2513.30 €
10955;7074;5/8/2004 0:00:00;656.82 €
10956;7075;5/7/2004 0:00:00;121.31 €
10957;7076;15/8/2004 0:00:00;480.83 €
10958;7077;4/8/2004 0:00:00;268.95 €
10959;7078;10/8/2004 0:00:00;2469.63 €
10960;7082;14/6/2004 0:00:00;61.87 €
10961;7083;20/8/2004 0:00:00;152.42 €
10962;7084;14/6/2004 0:00:00;1874.35 €
10963;7085;25/8/2004 0:00:00;4094.41 €
10964;7086;25/8/2004 0:00:00;91.87 €
10965;7087;15/7/2004 0:00:00;243.65 €
10966;7088;14/8/2004 0:00:00;1127.47 €
10967;7089;30/8/2004 0:00:00;265.80 €
10968;7090;20/7/2004 0:00:00;794.37 €
10969;7091;14/8/2004 0:00:00;664.45 €
10970;7092;15/7/2004 0:00:00;265.80 €
10971;7093;30/7/2004 0:00:00;1590.36 €
10972;7094;14/7/2004 0:00:00;1095.99 €
10973;7095;14/7/2004 0:00:00;598.77 €
10975;7096;15/7/2004 0:00:00;392.09 €
10976;7097;14/8/2004 0:00:00;1029.80 €
10977;7098;15/7/2004 0:00:00;829.24 €
10978;7099;14/8/2004 0:00:00;1476.68 €
10979;7100;14/7/2004 0:00:00;724.83 €
10979;7101;14/8/2004 0:00:00;724.83 €
10979;7102;14/9/2004 0:00:00;724.83 €
10980;7103;14/8/2004 0:00:00;318.65 €
10981;7104;20/8/2004 0:00:00;1188.36 €
10982;7105;20/7/2004 0:00:00;424.70 €
10983;7106;10/9/2004 0:00:00;657.02 €
10985;7107;14/8/2004 0:00:00;1739.42 €
10986;7108;14/8/2004 0:00:00;152.42 €
10987;7109;14/8/2004 0:00:00;113.56 €
10988;7110;14/7/2004 0:00:00;304.85 €
10989;7111;15/7/2004 0:00:00;457.27 €
10990;7112;14/8/2004 0:00:00;304.85 €
10991;7113;20/8/2004 0:00:00;1066.65 €
10992;7114;20/6/2004 0:00:00;221.00 €
10993;7115;1/7/2004 0:00:00;59.00 €
10994;7116;1/7/2004 0:00:00;251.00 €
10995;7117;2/5/2004 0:00:00;626.00 €
10996;7118;1/6/2004 0:00:00;51.00 €
10998;7119;2/5/2004 0:00:00;59.00 €
10999;7120;25/7/2004 0:00:00;127.00 €
11001;7121;7/7/2004 0:00:00;952.00 €
11002;7122;10/5/2004 0:00:00;696.00 €
11003;7123;29/5/2004 0:00:00;131.00 €
11004;7124;28/7/2004 0:00:00;124.00 €
11005;7125;28/7/2004 0:00:00;395.00 €
11006;7126;29/5/2004 0:00:00;602.00 €
11007;7127;29/5/2004 0:00:00;166.00 €
11008;7128;20/7/2004 0:00:00;109.00 €
11010;7129;14/6/2004 0:00:00;473.02 €
11012;7130;25/7/2004 0:00:00;113.91 €
11013;7131;15/7/2004 0:00:00;102.64 €
11015;7132;14/7/2004 0:00:00;1415.71 €
11016;7133;14/7/2004 0:00:00;655.71 €
11017;7134;14/8/2004 0:00:00;113.80 €
11018;7135;14/8/2004 0:00:00;195.20 €
11019;7136;20/8/2004 0:00:00;3988.95 €
11020;7137;8/8/2004 0:00:00;1096.85 €
11021;7138;10/7/2004 0:00:00;296.24 €
11022;7139;9/8/2004 0:00:00;903.93 €
11023;7147;10/8/2004 0:00:00;1125.36 €
11024;7140;9/8/2004 0:00:00;1867.47 €
11025;7141;10/8/2004 0:00:00;104.31 €
11026;7142;10/9/2004 0:00:00;1172.32 €
11027;7143;20/8/2004 0:00:00;691.91 €
11028;7144;12/8/2004 0:00:00;668.94 €
11029;7145;12/8/2004 0:00:00;1506.46 €
11030;7146;10/9/2004 0:00:00;90.39 €
11031;7150;20/4/2004 0:00:00;1218.95 €
11033;7151;25/6/2004 0:00:00;233.74 €
11034;7148;25/7/2004 0:00:00;593.10 €
11037;7149;25/7/2004 0:00:00;2234.16 €
11040;7153;14/7/2004 0:00:00;362.80 €
11041;7154;21/6/2004 0:00:00;54.30 €
11042;7155;5/9/2004 0:00:00;2125.03 €
11043;7156;21/8/2004 0:00:00;215.53 €
11044;7157;25/8/2004 0:00:00;281.74 €
11045;7158;21/7/2004 0:00:00;482.05 €
11046;7159;21/8/2004 0:00:00;92.80 €
11047;7160;25/8/2004 0:00:00;571.35 €
11049;7161;30/7/2004 0:00:00;749.10 €
