"IDPROMOCION";"IDFIRMA";"IDFAMILIA";"IDARTICULO";"FECHALIMITE";"CANTIDADMINIMA";"NETO";"DESCUENTO";"COMISION"
3480;"02";"08";"EV9003";31/3/2016 0:00:00;1,00;12,00 €;27,00;6,00
3481;"02";"08";"EV9004";31/3/2016 0:00:00;1,00;11,00 €;30,00;6,00
3482;"02";"08";"EV9004";31/3/2016 0:00:00;1,00;11,00 €;27,00;6,00
3483;"02";"08";"EV9005";31/3/2016 0:00:00;1,00;13,00 €;30,00;6,00
3484;"02";"08";"EV9005";31/3/2016 0:00:00;1,00;13,00 €;27,00;6,00
3485;"02";"08";"EV9006";31/3/2016 0:00:00;1,00;14,00 €;30,00;6,00
3486;"02";"08";"EV9006";31/3/2016 0:00:00;1,00;14,00 €;27,00;6,00
3487;"02";"08";"EV9007";31/3/2016 0:00:00;1,00;8,00 €;30,00;6,00
3488;"02";"08";"EV9007";31/3/2016 0:00:00;1,00;8,00 €;27,00;6,00
3489;"02";"08";"EV9008";31/3/2016 0:00:00;1,00;8,00 €;30,00;6,00
3490;"02";"08";"EV9008";31/3/2016 0:00:00;1,00;8,00 €;27,00;6,00
3491;"02";"08";"EV9009";31/3/2016 0:00:00;1,00;8,00 €;30,00;6,00
3492;"02";"08";"EV9009";31/3/2016 0:00:00;1,00;8,00 €;27,00;6,00
3497;"02";"08";"DE2004";30/6/2013 0:00:00;1,00;82,00 €;30,00;6,00
3498;"02";"08";"DE2004";30/6/2013 0:00:00;1,00;82,00 €;27,00;6,00
3501;"02";"08";"VV1100";31/1/2015 0:00:00;1,00;449,00 €;30,00;6,00
3502;"02";"08";"VV1100";31/1/2015 0:00:00;1,00;449,00 €;27,00;6,00
3508;"02";"08";"NK1003";31/3/2016 0:00:00;1,00;389,00 €;30,00;6,00
3509;"02";"08";"NK1003";31/3/2016 0:00:00;1,00;389,00 €;27,00;6,00
3518;"02";"04";"90320505";31/1/2015 0:00:00;1,00;2795,00 €;30,00;6,00
3519;"02";"04";"90320505";31/1/2015 0:00:00;1,00;2795,00 €;27,00;6,00
3520;"02";"01";"MK113-270 lt.";31/3/2016 0:00:00;1,00;995,00 €;30,00;6,00
3521;"02";"01";"MK113-270 lt.";31/3/2016 0:00:00;1,00;995,00 €;27,00;6,00
3522;"02";"01";"MK102N-50 lt.";31/3/2016 0:00:00;1,00;420,00 €;30,00;6,00
3523;"02";"01";"MK102N-50 lt.";31/3/2016 0:00:00;1,00;420,00 €;27,00;6,00
3524;"02";"01";"MK102N-90 lt.";31/3/2016 0:00:00;1,00;425,00 €;30,00;6,00
3525;"02";"01";"MK102N-90 lt.";31/3/2016 0:00:00;1,00;425,00 €;27,00;6,00
3526;"02";"01";"MK103-90 lt.M";31/3/2016 0:00:00;1,00;510,00 €;30,00;6,00
3527;"02";"01";"MK103-90 lt.M";31/3/2016 0:00:00;1,00;510,00 €;27,00;6,00
3528;"02";"01";"MK103-200 lt.";31/3/2016 0:00:00;1,00;675,00 €;30,00;6,00
3529;"02";"01";"MK103-200 lt.";31/3/2016 0:00:00;1,00;675,00 €;27,00;6,00
3530;"02";"01";"670NC5A605";31/1/2015 0:00:00;1,00;769,00 €;30,00;6,00
3531;"02";"01";"670NC5A605";31/1/2015 0:00:00;1,00;769,00 €;27,00;6,00
3532;"02";"01";"661DL0172201";31/1/2014 0:00:00;1,00;1295,00 €;30,00;6,00
3533;"02";"01";"661DL0172201";31/1/2014 0:00:00;1,00;1295,00 €;27,00;6,00
3534;"02";"01";"RP8031K5";31/3/2016 0:00:00;1,00;26,00 €;30,00;6,00
3535;"02";"01";"RP8031K5";31/3/2016 0:00:00;1,00;26,00 €;27,00;6,00
3538;"01";"02";"FC-20-A";28/2/2016 0:00:00;1,00;790,00 €;33,00;7,00
3539;"01";"02";"FC-20-A";28/2/2016 0:00:00;1,00;790,00 €;30,00;7,00
3540;"01";"02";"FC-20-A";28/2/2016 0:00:00;1,00;790,00 €;27,00;7,00
3541;"01";"02";"FC-20-A";28/2/2016 0:00:00;1,00;790,00 €;25,00;7,00
3542;"01";"02";"GC-10";28/2/2016 0:00:00;1,00;430,00 €;33,00;7,00
3543;"01";"02";"GC-10";28/2/2016 0:00:00;1,00;430,00 €;30,00;7,00
3544;"01";"02";"GC-10";28/2/2016 0:00:00;1,00;430,00 €;27,00;7,00
3545;"01";"02";"GC-10";28/2/2016 0:00:00;1,00;430,00 €;25,00;7,00
3546;"01";"02";"ME-2500";28/2/2016 0:00:00;1,00;1395,00 €;33,00;7,00
3547;"01";"02";"ME-2500";28/2/2016 0:00:00;1,00;1395,00 €;30,00;7,00
3548;"01";"02";"ME-2500";28/2/2016 0:00:00;1,00;1395,00 €;27,00;7,00
3549;"01";"02";"ME-2500";28/2/2016 0:00:00;1,00;1395,00 €;25,00;7,00
3554;"01";"02";"N20-3C";28/2/2016 0:00:00;1,00;1890,00 €;33,00;7,00
3555;"01";"02";"N20-3C";28/2/2016 0:00:00;1,00;1890,00 €;30,00;7,00
3556;"01";"02";"N20-3C";28/2/2016 0:00:00;1,00;1890,00 €;27,00;7,00
3557;"01";"02";"N20-3C";28/2/2016 0:00:00;1,00;1890,00 €;25,00;7,00
3558;"01";"02";"N10-3L";28/2/2016 0:00:00;1,00;1275,00 €;33,00;7,00
3559;"01";"02";"N10-3L";28/2/2016 0:00:00;1,00;1275,00 €;30,00;7,00
3560;"01";"02";"N10-3L";28/2/2016 0:00:00;1,00;1275,00 €;27,00;7,00
3561;"01";"02";"N10-3L";28/2/2016 0:00:00;1,00;1275,00 €;25,00;7,00
3562;"01";"02";"N15-2BL";28/2/2016 0:00:00;1,00;1195,00 €;33,00;7,00
3563;"01";"02";"N15-2BL";28/2/2016 0:00:00;1,00;1195,00 €;30,00;7,00
3564;"01";"02";"N15-2BL";28/2/2016 0:00:00;1,00;1195,00 €;27,00;7,00
3565;"01";"02";"N15-2BL";28/2/2016 0:00:00;1,00;1195,00 €;25,00;7,00
3566;"01";"02";"N15-2L";28/2/2016 0:00:00;1,00;1295,00 €;33,00;7,00
3567;"01";"02";"N15-2L";28/2/2016 0:00:00;1,00;1295,00 €;30,00;7,00
3568;"01";"02";"N15-2L";28/2/2016 0:00:00;1,00;1295,00 €;27,00;7,00
3569;"01";"02";"N15-2L";28/2/2016 0:00:00;1,00;1295,00 €;25,00;7,00
3570;"01";"02";"N25";28/2/2016 0:00:00;1,00;1065,00 €;33,00;7,00
3571;"01";"02";"N25";28/2/2016 0:00:00;1,00;1065,00 €;30,00;7,00
3572;"01";"02";"N25";28/2/2016 0:00:00;1,00;1065,00 €;27,00;7,00
3573;"01";"02";"N25";28/2/2016 0:00:00;1,00;1065,00 €;25,00;7,00
3574;"01";"02";"CM403AA";28/2/2016 0:00:00;1,00;26,00 €;33,00;7,00
3575;"01";"02";"CM403AA";28/2/2016 0:00:00;1,00;26,00 €;30,00;7,00
3576;"01";"02";"CM403AA";28/2/2016 0:00:00;1,00;26,00 €;27,00;7,00
3577;"01";"02";"CM403AA";28/2/2016 0:00:00;1,00;26,00 €;25,00;7,00
3578;"01";"02";"MGH-30";28/2/2012 0:00:00;1,00;505,00 €;33,00;7,00
3579;"01";"02";"MGH-30";28/2/2012 0:00:00;1,00;505,00 €;30,00;7,00
3580;"01";"02";"MGH-30";28/2/2012 0:00:00;1,00;505,00 €;27,00;7,00
3581;"01";"02";"MGH-30";28/2/2012 0:00:00;1,00;505,00 €;25,00;7,00
3611;"01";"02";"MGL-10";28/2/2016 0:00:00;1,00;355,00 €;33,00;7,00
3612;"01";"02";"MGL-10";28/2/2016 0:00:00;1,00;355,00 €;30,00;7,00
3613;"01";"02";"MGL-10";28/2/2016 0:00:00;1,00;355,00 €;27,00;7,00
3614;"01";"02";"MGL-10";28/2/2016 0:00:00;1,00;355,00 €;25,00;7,00
3615;"01";"02";"GCB-2";28/2/2016 0:00:00;1,00;795,00 €;33,00;7,00
3616;"01";"02";"GCB-2";28/2/2016 0:00:00;1,00;795,00 €;30,00;7,00
3617;"01";"02";"GCB-2";28/2/2016 0:00:00;1,00;795,00 €;27,00;7,00
3618;"01";"02";"GCB-2";28/2/2016 0:00:00;1,00;795,00 €;25,00;7,00
3619;"01";"02";"S8B";28/2/2016 0:00:00;1,00;55,00 €;33,00;7,00
3620;"01";"02";"S8B";28/2/2016 0:00:00;1,00;55,00 €;30,00;7,00
3621;"01";"02";"S8B";28/2/2016 0:00:00;1,00;55,00 €;27,00;7,00
3622;"01";"02";"S8B";28/2/2016 0:00:00;1,00;55,00 €;25,00;7,00
3623;"01";"02";"S15B";28/2/2016 0:00:00;1,00;65,00 €;33,00;7,00
3624;"01";"02";"S15B";28/2/2016 0:00:00;1,00;65,00 €;30,00;7,00
3625;"01";"02";"S15B";28/2/2016 0:00:00;1,00;65,00 €;27,00;7,00
3626;"01";"02";"S15B";28/2/2016 0:00:00;1,00;65,00 €;25,00;7,00
3627;"01";"02";"S5";28/2/2016 0:00:00;1,00;56,00 €;33,00;7,00
3628;"01";"02";"S5";28/2/2016 0:00:00;1,00;56,00 €;30,00;7,00
3629;"01";"02";"S5";28/2/2016 0:00:00;1,00;56,00 €;27,00;7,00
3630;"01";"02";"S5";28/2/2016 0:00:00;1,00;56,00 €;25,00;7,00
3631;"01";"02";"S8";28/2/2016 0:00:00;1,00;79,00 €;33,00;7,00
3632;"01";"02";"S8";28/2/2016 0:00:00;1,00;79,00 €;30,00;7,00
3633;"01";"02";"S8";28/2/2016 0:00:00;1,00;79,00 €;27,00;7,00
3634;"01";"02";"S8";28/2/2016 0:00:00;1,00;79,00 €;25,00;7,00
3635;"01";"02";"S15";28/2/2016 0:00:00;1,00;99,00 €;33,00;7,00
3636;"01";"02";"S15";28/2/2016 0:00:00;1,00;99,00 €;30,00;7,00
3637;"01";"02";"S15";28/2/2016 0:00:00;1,00;99,00 €;27,00;7,00
3638;"01";"02";"S15";28/2/2016 0:00:00;1,00;99,00 €;25,00;7,00
3639;"01";"02";"S12";28/2/2016 0:00:00;1,00;95,00 €;33,00;7,00
3640;"01";"02";"S12";28/2/2016 0:00:00;1,00;95,00 €;30,00;7,00
3641;"01";"02";"S12";28/2/2016 0:00:00;1,00;95,00 €;27,00;7,00
3642;"01";"02";"S12";28/2/2016 0:00:00;1,00;95,00 €;25,00;7,00
3643;"01";"03";"E23";28/2/2016 0:00:00;1,00;175,00 €;33,00;7,00
3644;"01";"03";"E23";28/2/2016 0:00:00;1,00;175,00 €;30,00;7,00
3645;"01";"03";"E23";28/2/2016 0:00:00;1,00;175,00 €;27,00;7,00
3646;"01";"03";"E23";28/2/2016 0:00:00;1,00;175,00 €;25,00;7,00
3647;"10";"01";"BM-3,0-LEXAZ";31/12/2011 0:00:00;144,00;4,46 €;0,00;5,00
3648;"18";"01";"GC001";31/12/2012 0:00:00;1,00;13,00 €;0,00;5,00
3649;"02";"02";"99010031";31/12/2014 0:00:00;1,00;765,00 €;27,00;6,00
3650;"02";"02";"99010031";31/12/2014 0:00:00;1,00;765,00 €;30,00;6,00
3651;"02";"02";"99000023";31/3/2016 0:00:00;1,00;67,00 €;27,00;6,00
3652;"02";"02";"99000023";31/3/2016 0:00:00;1,00;67,00 €;30,00;6,00
3653;"02";"02";"99000031";31/3/2016 0:00:00;1,00;199,00 €;27,00;6,00
3654;"02";"02";"99000031";31/3/2016 0:00:00;1,00;199,00 €;30,00;6,00
3655;"02";"02";"99000040";31/1/2015 0:00:00;1,00;365,00 €;27,00;6,00
3656;"02";"02";"99000040";31/1/2015 0:00:00;1,00;365,00 €;30,00;6,00
3657;"02";"02";"99000066";31/3/2016 0:00:00;1,00;260,00 €;27,00;6,00
3658;"02";"02";"99000066";31/3/2016 0:00:00;1,00;260,00 €;30,00;6,00
3659;"02";"02";"99010036";28/2/2012 0:00:00;1,00;684,00 €;27,00;6,00
3660;"02";"02";"99010036";28/2/2012 0:00:00;1,00;684,00 €;30,00;6,00
3661;"02";"04";"90500503";31/3/2016 0:00:00;1,00;1455,00 €;30,00;6,00
3662;"02";"04";"90500503";31/3/2016 0:00:00;1,00;1455,00 €;27,00;6,00
3663;"02";"04";"90340003";31/3/2016 0:00:00;1,00;1999,00 €;30,00;6,00
3664;"02";"04";"90340003";31/3/2016 0:00:00;1,00;1999,00 €;27,00;6,00
3665;"02";"04";"90540001";31/3/2016 0:00:00;1,00;139,00 €;30,00;6,00
3666;"02";"04";"90540001";31/3/2016 0:00:00;1,00;139,00 €;27,00;6,00
3667;"02";"01";"MK103-200 lt -3CV-400V";31/3/2016 0:00:00;1,00;730,00 €;30,00;6,00
3668;"02";"01";"MK103-200 lt -3CV-400V";31/3/2016 0:00:00;1,00;730,00 €;27,00;6,00
3669;"02";"05";"VIDI125EA";28/2/2012 0:00:00;1,00;410,00 €;30,00;6,00
3670;"02";"05";"VIDI125EA";28/2/2012 0:00:00;1,00;410,00 €;27,00;6,00
3671;"02";"05";"EWIV-125";31/3/2016 0:00:00;1,00;375,00 €;30,00;6,00
3672;"02";"05";"EWIV-125";31/3/2016 0:00:00;1,00;375,00 €;27,00;6,00
3673;"02";"05";"KITE040/D36";28/2/2012 0:00:00;1,00;99,00 €;30,00;6,00
3674;"02";"05";"KITE040/D36";28/2/2012 0:00:00;1,00;99,00 €;27,00;6,00
3675;"02";"05";"KIT040/D77";28/2/2012 0:00:00;1,00;125,00 €;30,00;6,00
3676;"02";"05";"KIT040/D77";28/2/2012 0:00:00;1,00;125,00 €;27,00;6,00
3677;"02";"05";"SWI125";31/3/2016 0:00:00;1,00;1999,00 €;30,00;6,00
3678;"02";"05";"SWI125";31/3/2016 0:00:00;1,00;1999,00 €;27,00;6,00
3680;"02";"06";"CA-3002";31/3/2016 0:00:00;1,00;45,00 €;30,00;6,00
3681;"02";"06";"CA-3002";31/3/2016 0:00:00;1,00;45,00 €;27,00;6,00
3682;"02";"06";"CA-3001";31/3/2016 0:00:00;1,00;48,00 €;30,00;6,00
3683;"02";"06";"CA-3001";31/3/2016 0:00:00;1,00;48,00 €;27,00;6,00
3684;"02";"06";"CA-3050";31/12/2014 0:00:00;1,00;49,00 €;30,00;6,00
3685;"02";"06";"CA-3050";31/12/2014 0:00:00;1,00;49,00 €;27,00;6,00
3686;"02";"06";"TAB-4000";31/1/2015 0:00:00;1,00;31,00 €;30,00;6,00
3687;"02";"06";"TAB-4000";31/1/2015 0:00:00;1,00;31,00 €;27,00;6,00
3688;"02";"06";"TAB-4001";31/1/2015 0:00:00;1,00;52,00 €;30,00;6,00
3689;"02";"06";"TAB-4001";31/1/2015 0:00:00;1,00;52,00 €;27,00;6,00
3690;"02";"06";"22025416";31/12/2012 0:00:00;1,00;145,00 €;30,00;6,00
3691;"02";"06";"22025416";31/12/2012 0:00:00;1,00;145,00 €;27,00;6,00
3692;"02";"06";"22025416";30/6/2013 0:00:00;1,00;19,00 €;30,00;6,00
3693;"02";"06";"22005305";30/6/2013 0:00:00;1,00;19,00 €;27,00;6,00
3694;"02";"06";"22036015";31/1/2015 0:00:00;1,00;279,00 €;30,00;6,00
3695;"02";"06";"22036015";31/1/2015 0:00:00;1,00;279,00 €;27,00;6,00
3696;"02";"06";"22036017";31/1/2015 0:00:00;1,00;299,00 €;30,00;6,00
3697;"02";"06";"22036017";31/1/2015 0:00:00;1,00;299,00 €;27,00;6,00
3698;"02";"01";"890QI1A722";28/2/2012 0:00:00;1,00;1399,00 €;27,00;6,00
3699;"02";"01";"890IQ1A722";28/2/2012 0:00:00;1,00;1399,00 €;30,00;6,00
3700;"02";"01";"BK119-500-7,5";31/3/2016 0:00:00;1,00;1775,00 €;27,00;6,00
3701;"02";"01";"BK119-500-7,5";31/3/2016 0:00:00;1,00;1775,00 €;30,00;6,00
3702;"02";"01";"BK120-500-10";31/3/2016 0:00:00;1,00;2225,00 €;27,00;6,00
3703;"02";"01";"BK120-500-10";31/3/2016 0:00:00;1,00;2225,00 €;30,00;6,00
3705;"02";"01";"883BW1A722";28/2/2012 0:00:00;1,00;2995,00 €;27,00;6,00
3706;"02";"01";"883BW1A722";28/2/2012 0:00:00;1,00;2995,00 €;30,00;6,00
3707;"02";"03";"99805858";31/12/2012 0:00:00;1,00;359,00 €;30,00;6,00
3708;"02";"03";"99805858";31/12/2012 0:00:00;1,00;359,00 €;27,00;6,00
3709;"02";"03";"99215015";31/3/2016 0:00:00;1,00;725,00 €;30,00;6,00
3710;"02";"03";"99215015";31/3/2016 0:00:00;1,00;725,00 €;27,00;6,00
3711;"02";"03";"99805856";31/12/2013 0:00:00;1,00;569,00 €;30,00;6,00
3712;"02";"03";"99805856";31/12/2013 0:00:00;1,00;569,00 €;27,00;6,00
3714;"02";"03";"21910001";31/3/2016 0:00:00;1,00;9,00 €;30,00;6,00
3715;"02";"03";"21910001";31/3/2016 0:00:00;1,00;9,00 €;27,00;6,00
3716;"02";"03";"21910003";31/3/2016 0:00:00;1,00;37,50 €;30,00;6,00
3717;"02";"03";"21910003";31/3/2016 0:00:00;1,00;37,50 €;27,00;6,00
3718;"02";"03";"21910002";31/3/2016 0:00:00;1,00;7,00 €;30,00;6,00
3719;"02";"03";"21910002";31/3/2016 0:00:00;1,00;7,00 €;27,00;6,00
3720;"02";"03";"21910004";31/3/2016 0:00:00;1,00;33,50 €;30,00;6,00
3721;"02";"03";"21910004";31/3/2016 0:00:00;1,00;33,50 €;27,00;6,00
3722;"02";"08";"NK1005";31/3/2016 0:00:00;1,00;399,00 €;30,00;6,00
3723;"02";"08";"NK1005";31/3/2016 0:00:00;1,00;399,00 €;27,00;6,00
3724;"02";"08";"GM9004";31/12/2014 0:00:00;1,00;33,00 €;30,00;6,00
3725;"02";"08";"GM9004";31/12/2014 0:00:00;1,00;33,00 €;27,00;6,00
3726;"18";"01";"0366";31/12/2014 0:00:00;1,00;0,12 €;0,00;5,00
3727;"18";"01";"0449";31/12/2012 0:00:00;1,00;0,28 €;0,00;5,00
3728;"18";"01";"0542";31/12/2012 0:00:00;1,00;0,50 €;0,00;5,00
3729;"18";"01";"0697H";31/12/2012 0:00:00;1,00;2,25 €;0,00;5,00
3730;"18";"01";"0727";31/12/2012 0:00:00;1,00;0,15 €;0,00;5,00
3731;"18";"01";"0749";31/12/2012 0:00:00;1,00;0,55 €;0,00;5,00
3732;"18";"01";"0750";31/12/2012 0:00:00;1,00;0,55 €;0,00;5,00
3733;"18";"01";"0768";31/12/2012 0:00:00;1,00;0,69 €;0,00;5,00
3734;"18";"01";"0924";31/12/2012 0:00:00;1,00;0,75 €;0,00;5,00
3735;"18";"01";"1041H";31/12/2012 0:00:00;1,00;3,50 €;0,00;5,00
3736;"18";"01";"1047";31/12/2012 0:00:00;1,00;9,50 €;0,00;5,00
3737;"18";"01";"1060";31/12/2012 0:00:00;1,00;0,95 €;0,00;5,00
3738;"18";"01";"1064";31/12/2012 0:00:00;1,00;0,60 €;0,00;5,00
3739;"18";"01";"1065";31/12/2012 0:00:00;1,00;1,65 €;0,00;5,00
3740;"18";"01";"1100";31/12/2012 0:00:00;1,00;1,15 €;0,00;5,00
3741;"18";"01";"1183";31/12/2012 0:00:00;1,00;2,25 €;0,00;5,00
3742;"18";"01";"1824";31/12/2012 0:00:00;1,00;0,95 €;0,00;5,00
3743;"18";"01";"1888";31/12/2012 0:00:00;1,00;9,00 €;0,00;5,00
3744;"18";"01";"1952";31/12/2012 0:00:00;1,00;0,32 €;0,00;5,00
3745;"18";"01";"2014";31/12/2012 0:00:00;1,00;0,30 €;0,00;5,00
3746;"18";"01";"2025";31/12/2012 0:00:00;1,00;1,45 €;0,00;5,00
3747;"18";"01";"2046";31/12/2012 0:00:00;1,00;9,65 €;0,00;5,00
3748;"18";"01";"2051";31/12/2012 0:00:00;1,00;11,00 €;0,00;5,00
3749;"18";"01";"2193";31/12/2012 0:00:00;1,00;4,60 €;0,00;5,00
3753;"18";"01";"2273";31/12/2012 0:00:00;1,00;2,46 €;0,00;5,00
3754;"18";"01";"2366";31/12/2012 0:00:00;1,00;7,50 €;0,00;5,00
3756;"18";"01";"2375";31/12/2012 0:00:00;1,00;5,50 €;0,00;5,00
3757;"18";"01";"2767";31/12/2012 0:00:00;1,00;0,60 €;0,00;5,00
3758;"18";"01";"3517";31/12/2012 0:00:00;1,00;0,75 €;0,00;5,00
3759;"18";"01";"3527";31/12/2012 0:00:00;1,00;1,85 €;0,00;5,00
3760;"18";"01";"3569";31/12/2012 0:00:00;1,00;9,00 €;0,00;5,00
3761;"18";"01";"3615";31/12/2012 0:00:00;1,00;8,50 €;0,00;5,00
3762;"18";"01";"3629";31/12/2012 0:00:00;1,00;5,50 €;0,00;5,00
3763;"18";"01";"4102";31/12/2012 0:00:00;1,00;5,70 €;0,00;5,00
3765;"18";"01";"4215";31/12/2012 0:00:00;1,00;9,00 €;0,00;5,00
3766;"18";"01";"4414";31/12/2012 0:00:00;1,00;1,75 €;0,00;5,00
3767;"18";"01";"4688";31/12/2012 0:00:00;1,00;0,95 €;0,00;5,00
3768;"18";"01";"F0012CI";31/12/2012 0:00:00;1,00;2,85 €;0,00;5,00
3769;"18";"01";"F0020FO";31/12/2012 0:00:00;1,00;2,95 €;0,00;5,00
3770;"18";"01";"F0042P";31/12/2012 0:00:00;1,00;2,95 €;0,00;5,00
3771;"18";"01";"GC012";31/12/2012 0:00:00;1,00;13,95 €;0,00;5,00
3772;"18";"01";"K1301";31/12/2012 0:00:00;1,00;1,45 €;0,00;5,00
3773;"18";"01";"K1848";31/12/2012 0:00:00;1,00;1,95 €;0,00;5,00
3774;"18";"01";"K1874";31/12/2012 0:00:00;1,00;1,88 €;0,00;5,00
3775;"18";"01";"K1923";31/12/2012 0:00:00;1,00;2,15 €;0,00;5,00
3776;"18";"01";"K2081";31/12/2012 0:00:00;1,00;1,50 €;0,00;5,00
3777;"18";"01";"K268";31/12/2012 0:00:00;1,00;1,05 €;0,00;5,00
3778;"18";"01";"K339-1";31/12/2012 0:00:00;1,00;4,90 €;0,00;5,00
3779;"18";"01";"K342";31/12/2012 0:00:00;1,00;1,50 €;0,00;5,00
3780;"18";"01";"K350";31/12/2012 0:00:00;1,00;0,90 €;0,00;5,00
3781;"18";"01";"K801";31/12/2012 0:00:00;1,00;1,95 €;0,00;5,00
3782;"18";"01";"K955-F5";31/12/2012 0:00:00;1,00;1,95 €;0,00;5,00
3784;"18";"01";"TR103";31/12/2012 0:00:00;1,00;50,00 €;0,00;5,00
3785;"18";"01";"TR104";31/12/2012 0:00:00;1,00;50,00 €;0,00;5,00
3790;"01";"02";"TC2";31/1/2014 0:00:00;1,00;195,00 €;33,00;7,00
3791;"01";"02";"TC2";31/1/2014 0:00:00;1,00;195,00 €;30,00;7,00
3792;"01";"02";"TC2";31/1/2014 0:00:00;1,00;195,00 €;27,00;7,00
3793;"01";"02";"TC2";31/1/2014 0:00:00;1,00;195,00 €;25,00;7,00
3794;"01";"02";"TCE2";28/2/2012 0:00:00;1,00;295,00 €;33,00;7,00
3795;"01";"02";"TCE2";28/2/2012 0:00:00;1,00;295,00 €;30,00;7,00
3796;"01";"02";"TCE2";28/2/2012 0:00:00;1,00;295,00 €;27,00;7,00
3797;"01";"02";"TCE2";28/2/2012 0:00:00;1,00;295,00 €;25,00;7,00
3798;"02";"01";"890QI1A722";28/2/2012 0:00:00;1,00;1399,00 €;27,00;6,00
3799;"02";"01";"890QI1A722";28/2/2012 0:00:00;1,00;1399,00 €;30,00;6,00
3802;"01";"02";"TR300";31/12/2013 0:00:00;1,00;140,00 €;0,00;7,00
3803;"01";"02";"T2";31/12/2013 0:00:00;1,00;175,00 €;0,00;7,00
3804;"01";"02";"TC2";31/12/2012 0:00:00;1,00;185,00 €;0,00;7,00
3805;"01";"02";"EHA-10";31/12/2016 0:00:00;1,00;1000,00 €;0,00;0,00
3807;"01";"02";"TE2";28/2/2016 0:00:00;1,00;270,00 €;33,00;7,00
3808;"01";"02";"TE2";28/2/2016 0:00:00;1,00;270,00 €;30,00;7,00
3809;"01";"02";"TE2";28/2/2016 0:00:00;1,00;270,00 €;27,00;7,00
3810;"01";"02";"TE2";28/2/2016 0:00:00;1,00;270,00 €;25,00;7,00
3816;"01";"02";"KP-30AN";31/12/2012 0:00:00;1,00;990,00 €;33,00;7,00
3817;"01";"02";"KP-30AN";31/12/2012 0:00:00;1,00;990,00 €;30,00;7,00
3818;"01";"02";"KP-30AN";31/12/2012 0:00:00;1,00;990,00 €;27,00;7,00
3819;"01";"02";"KP-30AN";31/12/2012 0:00:00;1,00;990,00 €;25,00;7,00
3821;"01";"02";"KP-30ANF";28/2/2016 0:00:00;1,00;985,00 €;33,00;7,00
3822;"01";"02";"KP-30ANF";28/2/2016 0:00:00;1,00;985,00 €;30,00;7,00
3823;"01";"02";"KP-30ANF";28/2/2016 0:00:00;1,00;985,00 €;27,00;7,00
3824;"01";"02";"KP-30ANF";28/2/2016 0:00:00;1,00;985,00 €;25,00;7,00
3825;"01";"02";"KPD-30AN";31/12/2012 0:00:00;1,00;1030,00 €;33,00;7,00
3826;"01";"02";"KPD-30AN";31/12/2012 0:00:00;1,00;1030,00 €;30,00;7,00
3827;"01";"02";"KPD-30AN";31/12/2012 0:00:00;1,00;1030,00 €;27,00;7,00
3828;"01";"02";"KPD-30AN";31/12/2012 0:00:00;1,00;1030,00 €;25,00;7,00
3829;"01";"02";"KPD-30ANF";28/2/2016 0:00:00;1,00;1025,00 €;33,00;7,00
3830;"01";"02";"KPD-30ANF";28/2/2016 0:00:00;1,00;1025,00 €;30,00;7,00
3831;"01";"02";"KPD-30ANF";28/2/2016 0:00:00;1,00;1025,00 €;27,00;7,00
3832;"01";"02";"KPD-30ANF";28/2/2016 0:00:00;1,00;1025,00 €;25,00;7,00
3833;"01";"02";"KPD-50AN";31/12/2012 0:00:00;1,00;1420,00 €;33,00;7,00
3834;"01";"02";"KPD-50AN";31/12/2012 0:00:00;1,00;1420,00 €;30,00;7,00
3835;"01";"02";"KPD-50AN";31/12/2012 0:00:00;1,00;1420,00 €;27,00;7,00
3836;"01";"02";"KPD-50AN";31/12/2012 0:00:00;1,00;1420,00 €;25,00;7,00
3837;"01";"02";"KPD-50ANF";28/2/2016 0:00:00;1,00;1240,00 €;33,00;7,00
3838;"01";"02";"KPD-50ANF";28/2/2016 0:00:00;1,00;1240,00 €;30,00;7,00
3839;"01";"02";"KPD-50ANF";28/2/2016 0:00:00;1,00;1240,00 €;27,00;7,00
3840;"01";"02";"KPD-50ANF";28/2/2016 0:00:00;1,00;1204,00 €;25,00;7,00
3842;"02";"05";"08900381";31/1/2015 0:00:00;1,00;179,00 €;30,00;6,00
3843;"02";"05";"08900381";31/1/2015 0:00:00;1,00;179,00 €;27,00;6,00
3844;"02";"05";"23301000";31/3/2016 0:00:00;1,00;3250,00 €;30,00;6,00
3845;"02";"05";"23301000";31/3/2016 0:00:00;1,00;3250,00 €;27,00;6,00
3846;"02";"02";"99010026";30/6/2013 0:00:00;1,00;499,00 €;30,00;6,00
3847;"02";"02";"99010026";30/6/2013 0:00:00;1,00;499,00 €;27,00;6,00
3848;"02";"02";"020130";31/1/2015 0:00:00;1,00;212,00 €;30,00;6,00
3849;"02";"02";"020130";31/1/2015 0:00:00;1,00;212,00 €;27,00;6,00
3850;"02";"02";"00121900";31/3/2016 0:00:00;1,00;254,00 €;30,00;6,00
3851;"02";"02";"00121900";31/3/2016 0:00:00;1,00;254,00 €;27,00;6,00
3852;"02";"02";"00122500";31/3/2016 0:00:00;1,00;365,00 €;30,00;6,00
3853;"02";"02";"00122500";31/3/2016 0:00:00;1,00;365,00 €;27,00;6,00
3854;"02";"02";"00123200";31/3/2016 0:00:00;1,00;475,00 €;30,00;6,00
3855;"02";"02";"00123200";31/3/2016 0:00:00;1,00;475,00 €;27,00;6,00
